record_id,date,employee_id,department,location,manager_id,shift_type,contract_type,employee_tenure_months,base_hourly_rate_usd,scheduled_hours,overtime_hours,ot_rate_multiplier,overtime_cost_usd,day_of_week,week_of_year,month,quarter,year,is_weekend,is_holiday_week,is_peak_season,team_size,absence_rate,workload_index,prior_week_overtime_hours
REC02061,2027-08-23,EMP2358,Manufacturing,Plant B,MGR005,Day,Full-time,201,18.58,36,2.52,1.5,70.23,0,34,8,3,2027,0,0,1,41,0.292,3.8,2.52
REC02062,2027-08-24,EMP2776,Customer Service,Plant C,MGR003,Day,Part-time,144,37.7,29,2.68,1.5,151.55,1,34,8,3,2027,0,0,1,19,0.137,7.1,7.73
REC02063,2027-08-25,EMP2400,Warehouse,Plant B,MGR017,Night,Contract,159,34.38,32,5.29,2,363.74,2,34,8,3,2027,0,0,1,10,0.4,5.9,3.1
REC02064,2027-08-26,EMP1079,Logistics,Plant C,MGR001,Day,Part-time,194,21.66,26,6.16,1.5,200.14,3,34,8,3,2027,0,0,1,36,0.4,4.9,0.34
REC02065,2027-08-27,EMP2868,Manufacturing,Distribution Center,MGR014,Rotating,Full-time,32,19.04,35,7.37,1.5,210.49,4,34,8,3,2027,0,0,1,30,0.1,6.4,7.31
REC02066,2027-08-28,EMP2893,Warehouse,HQ,MGR006,Day,Full-time,138,37.96,39,1.52,1.75,100.97,5,34,8,3,2027,1,0,1,28,0.128,4.9,16.08
REC02067,2027-08-29,EMP2867,Manufacturing,Plant C,MGR017,Day,Full-time,153,18.48,37,15.55,1.75,502.89,6,34,8,3,2027,1,0,1,37,0.148,7.6,10.02
REC02068,2027-08-30,EMP1197,Manufacturing,Plant A,MGR004,Day,Full-time,82,26.03,35,10.59,1.5,413.49,0,35,8,3,2027,0,0,1,31,0.363,7,2.52
REC02069,2027-08-31,EMP2144,Manufacturing,Plant B,MGR006,Night,Full-time,109,33.28,38,3.77,2,250.93,1,35,8,3,2027,0,0,1,56,0.174,4,2.68
REC02070,2027-09-01,EMP2784,Logistics,Plant B,MGR001,Day,Full-time,226,22.41,37,0.49,1.5,16.47,2,35,9,3,2027,0,0,0,16,0.129,4.4,5.29
REC02071,2027-09-02,EMP2675,Warehouse,Plant B,MGR009,Day,Part-time,221,36.34,26,3.05,1.5,166.26,3,35,9,3,2027,0,0,0,21,0.178,1.7,6.16
REC02072,2027-09-03,EMP1226,Customer Service,Plant C,MGR004,Split,Full-time,173,19.43,35,1.11,1.5,32.35,4,35,9,3,2027,0,0,0,16,0.368,3.1,7.37
REC02073,2027-09-04,EMP1595,Manufacturing,Distribution Center,MGR009,Night,Full-time,152,27.03,38,10.55,2,570.33,5,35,9,3,2027,1,0,0,16,0.027,4.2,1.52
REC02074,2027-09-05,EMP2434,Warehouse,Plant C,MGR009,Day,Full-time,3,24.32,37,1.85,1.75,78.74,6,35,9,3,2027,1,0,0,12,0.153,3.2,15.55
REC02075,2027-09-06,EMP2562,Warehouse,Plant A,MGR013,Day,Full-time,62,29.44,35,1.29,2,75.96,0,36,9,3,2027,0,1,0,5,0.164,4.6,10.59
REC02076,2027-09-07,EMP2664,Warehouse,Plant B,MGR017,Rotating,Full-time,79,27.12,39,10.26,2,556.5,1,36,9,3,2027,0,1,0,17,0.128,6.4,3.77
REC02077,2027-09-08,EMP1913,Manufacturing,Plant C,MGR003,Day,Full-time,195,18.62,39,4.97,2,185.08,2,36,9,3,2027,0,1,0,57,0.142,6.7,0.49
REC02078,2027-09-09,EMP1735,Logistics,Plant B,MGR006,Day,Full-time,183,29.29,36,0.41,2,24.02,3,36,9,3,2027,0,1,0,33,0.142,5.6,3.05
REC02079,2027-09-10,EMP2363,Security,Plant A,MGR020,Rotating,Full-time,223,17.13,37,5.02,2,171.99,4,36,9,3,2027,0,1,0,9,0.288,2.7,1.11
REC02080,2027-09-11,EMP2580,Warehouse,HQ,MGR015,Night,Full-time,10,22,37,11.51,2,506.44,5,36,9,3,2027,1,1,0,12,0.1,2.9,10.55
REC02081,2027-09-12,EMP2620,Manufacturing,HQ,MGR014,Night,Part-time,230,27.68,20,2.72,2,150.58,6,36,9,3,2027,1,1,0,43,0.212,3.8,1.85
REC02082,2027-09-13,EMP1919,Manufacturing,HQ,MGR013,Day,Part-time,183,22.6,20,13.73,1.5,465.45,0,37,9,3,2027,0,0,0,40,0.136,3.7,1.29
REC02083,2027-09-14,EMP1537,Logistics,Plant B,MGR009,Day,Full-time,150,27.5,39,1.63,1.5,67.24,1,37,9,3,2027,0,0,0,19,0.078,3.8,10.26
REC02084,2027-09-15,EMP1220,Warehouse,Plant C,MGR015,Night,Full-time,142,31.59,39,11.93,2,753.74,2,37,9,3,2027,0,0,0,12,0.151,1,4.97
REC02085,2027-09-16,EMP1293,Customer Service,Plant B,MGR014,Day,Part-time,201,28.85,20,0.87,1.5,37.65,3,37,9,3,2027,0,0,0,14,0.102,1.5,0.41
REC02086,2027-09-17,EMP2228,Logistics,Distribution Center,MGR004,Night,Full-time,210,17.42,38,4.27,2,148.77,4,37,9,3,2027,0,0,0,27,0.156,2.6,5.02
REC02087,2027-09-18,EMP2904,Manufacturing,Plant C,MGR011,Night,Full-time,136,19.12,36,5.69,2,217.59,5,37,9,3,2027,1,0,0,47,0.163,3,11.51
REC02088,2027-09-19,EMP2729,IT Support,Plant A,MGR002,Day,Full-time,123,43.05,39,16.36,1.75,1232.52,6,37,9,3,2027,1,0,0,27,0.091,3.5,2.72
REC02089,2027-09-20,EMP2538,Warehouse,HQ,MGR016,Split,Full-time,102,31.89,36,1.71,1.5,81.8,0,38,9,3,2027,0,0,0,7,0.036,4,13.73
REC02090,2027-09-21,EMP1202,Logistics,Plant C,MGR019,Rotating,Part-time,143,28.2,21,0.83,1.5,35.11,1,38,9,3,2027,0,0,0,11,0.271,4.5,1.63
REC02091,2027-09-22,EMP2890,Warehouse,Plant C,MGR016,Rotating,Part-time,110,19.04,21,6.98,1.5,199.35,2,38,9,3,2027,0,0,0,19,0.13,2.1,11.93
REC02092,2027-09-23,EMP1032,Security,HQ,MGR007,Day,Full-time,143,15.55,39,0.12,1.5,2.8,3,38,9,3,2027,0,0,0,18,0.055,2.6,0.87
REC02093,2027-09-24,EMP2113,Manufacturing,Plant A,MGR011,Day,Full-time,180,22.65,37,8.65,1.5,293.88,4,38,9,3,2027,0,0,0,18,0.156,2.2,4.27
REC02094,2027-09-25,EMP2226,Customer Service,Plant B,MGR012,Night,Full-time,70,24.17,35,0.57,2,27.55,5,38,9,3,2027,1,0,0,9,0.132,3.3,5.69
REC02095,2027-09-26,EMP2975,Manufacturing,Plant B,MGR004,Day,Full-time,54,31.59,38,5.09,1.75,281.39,6,38,9,3,2027,1,0,0,28,0.318,2,16.36
REC02096,2027-09-27,EMP2714,Warehouse,Plant C,MGR016,Split,Contract,76,39.03,30,4.06,1.5,237.69,0,39,9,3,2027,0,0,0,11,0.102,2.5,1.71
REC02097,2027-09-28,EMP2729,Customer Service,HQ,MGR016,Day,Full-time,170,34.85,38,1.02,1.5,53.32,1,39,9,3,2027,0,0,0,11,0.17,5.5,0.83
REC02098,2027-09-29,EMP2696,Customer Service,Distribution Center,MGR007,Night,Full-time,147,35.53,38,6.05,2,429.91,2,39,9,3,2027,0,0,0,28,0.061,4,6.98
REC02099,2027-09-30,EMP2317,Warehouse,Plant A,MGR013,Day,Part-time,40,25.85,23,2.93,1.5,113.61,3,39,9,3,2027,0,0,0,18,0.235,3.8,0.12
REC02100,2027-10-01,EMP1716,Logistics,Plant B,MGR005,Night,Part-time,197,25.66,28,3.2,2,164.22,4,39,10,4,2027,0,0,1,27,0.115,4.9,8.65
REC02101,2027-10-02,EMP1753,Warehouse,Plant A,MGR001,Day,Part-time,27,38.91,26,2.69,1.75,183.17,5,39,10,4,2027,1,0,1,19,0.151,6.6,0.57
REC02102,2027-10-03,EMP2017,Customer Service,Plant A,MGR005,Day,Full-time,74,24.79,37,0.62,1.75,26.9,6,39,10,4,2027,1,0,1,21,0.189,5.4,5.09
REC02103,2027-10-04,EMP1115,Manufacturing,Plant A,MGR014,Day,Full-time,43,20.34,39,5.73,1.5,174.82,0,40,10,4,2027,0,0,1,16,0.152,5.8,4.06
REC02104,2027-10-05,EMP1722,IT Support,HQ,MGR011,Rotating,Full-time,180,40.59,39,1.71,1.5,104.11,1,40,10,4,2027,0,0,1,8,0.213,7.2,1.02
REC02105,2027-10-06,EMP2246,Warehouse,HQ,MGR002,Day,Full-time,46,33.05,37,1.76,1.5,87.25,2,40,10,4,2027,0,0,1,20,0.103,4.5,6.05
REC02106,2027-10-07,EMP2933,Logistics,HQ,MGR018,Split,Contract,142,25.19,35,14.67,1.5,554.31,3,40,10,4,2027,0,0,1,23,0.183,3.2,2.93
REC02107,2027-10-08,EMP1182,Warehouse,Plant C,MGR015,Rotating,Full-time,64,20.78,37,1.74,1.5,54.24,4,40,10,4,2027,0,0,1,5,0.119,6.2,3.2
REC02108,2027-10-09,EMP1771,Warehouse,HQ,MGR014,Day,Contract,189,35.53,32,14.28,1.75,887.89,5,40,10,4,2027,1,0,1,6,0.108,4.3,2.69
REC02109,2027-10-10,EMP1469,Manufacturing,Plant C,MGR013,Rotating,Full-time,98,23.75,37,20,1.75,831.25,6,40,10,4,2027,1,0,1,35,0.017,5.7,0.62
REC02110,2027-10-11,EMP1426,Security,Plant B,MGR002,Day,Part-time,126,21.07,21,6.66,1.5,210.49,0,41,10,4,2027,0,0,1,12,0.172,5.4,5.73
REC02111,2027-10-12,EMP2998,Manufacturing,Plant B,MGR019,Split,Full-time,58,29.22,38,0.11,1.5,4.82,1,41,10,4,2027,0,0,1,24,0.232,6.9,1.71
REC02112,2027-10-13,EMP2576,Manufacturing,Plant B,MGR008,Night,Contract,177,22.6,34,14.78,2,668.06,2,41,10,4,2027,0,0,1,52,0.182,4.2,1.76
REC02113,2027-10-14,EMP2866,Manufacturing,Plant B,MGR017,Day,Full-time,207,20.08,35,1.34,1.5,40.36,3,41,10,4,2027,0,0,1,53,0.091,5.7,14.67
REC02114,2027-10-15,EMP1834,Warehouse,Plant B,MGR015,Day,Full-time,29,28.35,38,1.98,1.5,84.2,4,41,10,4,2027,0,0,1,14,0.044,5.6,1.74
REC02115,2027-10-16,EMP2084,IT Support,HQ,MGR020,Day,Part-time,154,29.38,20,20,1.75,1028.3,5,41,10,4,2027,1,0,1,28,0.119,6.6,14.28
REC02116,2027-10-17,EMP1485,Manufacturing,Distribution Center,MGR014,Split,Full-time,27,19.28,39,4.36,1.75,147.11,6,41,10,4,2027,1,0,1,30,0.004,3.2,20
REC02117,2027-10-18,EMP1011,Logistics,HQ,MGR003,Day,Full-time,195,22.27,39,5.21,1.5,174.04,0,42,10,4,2027,0,0,1,20,0.304,6.4,6.66
REC02118,2027-10-19,EMP2656,Customer Service,Distribution Center,MGR017,Night,Contract,67,36.44,37,1.69,2,123.17,1,42,10,4,2027,0,0,1,27,0.254,7.7,0.11
REC02119,2027-10-20,EMP2409,Manufacturing,HQ,MGR003,Day,Full-time,163,25.58,38,2.58,1.5,98.99,2,42,10,4,2027,0,0,1,38,0.33,4.9,14.78
REC02120,2027-10-21,EMP2434,Warehouse,Plant B,MGR013,Split,Full-time,188,18.74,39,4.14,1.5,116.38,3,42,10,4,2027,0,0,1,13,0.143,5.7,1.34
REC02121,2027-10-22,EMP1042,Warehouse,Plant A,MGR018,Day,Full-time,189,36.38,35,13.48,1.5,735.6,4,42,10,4,2027,0,0,1,10,0.156,3.9,1.98
REC02122,2027-10-23,EMP2726,Customer Service,Distribution Center,MGR001,Night,Part-time,227,21.87,25,2.27,2,99.29,5,42,10,4,2027,1,0,1,26,0.07,4.8,20
REC02123,2027-10-24,EMP1123,Security,Plant A,MGR007,Night,Full-time,114,23.84,38,2.13,2,101.56,6,42,10,4,2027,1,0,1,16,0.059,7.4,4.36
REC02124,2027-10-25,EMP1701,Logistics,Plant B,MGR005,Rotating,Full-time,198,16.22,37,0.16,1.5,3.89,0,43,10,4,2027,0,0,1,15,0.081,7.5,5.21
REC02125,2027-10-26,EMP1252,Security,Distribution Center,MGR002,Day,Full-time,78,20.05,39,0.87,1.5,26.17,1,43,10,4,2027,0,0,1,14,0.173,6.1,1.69
REC02126,2027-10-27,EMP1973,IT Support,Plant A,MGR017,Day,Full-time,90,50.87,39,0.96,1.5,73.25,2,43,10,4,2027,0,0,1,15,0.323,4.6,2.58
REC02127,2027-10-28,EMP1604,Customer Service,HQ,MGR010,Day,Full-time,131,20.38,36,0.23,1.5,7.03,3,43,10,4,2027,0,0,1,13,0.204,4.8,4.14
REC02128,2027-10-29,EMP2508,Manufacturing,Plant B,MGR004,Rotating,Full-time,161,30.94,36,5.57,1.5,258.5,4,43,10,4,2027,0,0,1,30,0.205,3.1,13.48
REC02129,2027-10-30,EMP1213,Warehouse,HQ,MGR009,Day,Full-time,42,27.21,38,0.93,1.75,44.28,5,43,10,4,2027,1,0,1,7,0.062,3,2.27
REC02130,2027-10-31,EMP2854,Logistics,HQ,MGR011,Night,Full-time,13,23.93,39,6.84,2,327.36,6,43,10,4,2027,1,0,1,10,0.106,5.6,2.13
REC02131,2027-11-01,EMP2738,Manufacturing,Plant B,MGR012,Day,Full-time,29,20.02,37,1.17,1.5,35.14,0,44,11,4,2027,0,0,1,20,0.054,4.7,0.16
REC02132,2027-11-02,EMP1268,Manufacturing,Distribution Center,MGR012,Rotating,Full-time,9,22.77,39,18.44,1.5,629.82,1,44,11,4,2027,0,0,1,59,0.212,7,0.87
REC02133,2027-11-03,EMP2006,Customer Service,Plant C,MGR018,Split,Full-time,32,30.75,37,1.28,1.5,59.04,2,44,11,4,2027,0,0,1,15,0.243,1.3,0.96
REC02134,2027-11-04,EMP2691,Customer Service,Plant C,MGR004,Night,Full-time,150,23.03,36,0.44,2,20.27,3,44,11,4,2027,0,0,1,8,0.036,5.9,0.23
REC02135,2027-11-05,EMP1707,IT Support,Plant B,MGR009,Day,Full-time,86,28.39,35,5.7,1.5,242.73,4,44,11,4,2027,0,0,1,9,0.265,6.8,5.57
REC02136,2027-11-06,EMP1540,Warehouse,Plant C,MGR008,Day,Full-time,58,32.85,39,3.51,1.75,201.78,5,44,11,4,2027,1,0,1,23,0.274,5.6,0.93
REC02137,2027-11-07,EMP1706,Manufacturing,Plant A,MGR019,Day,Full-time,57,23.96,36,14.41,1.75,604.21,6,44,11,4,2027,1,0,1,19,0.119,3.1,6.84
REC02138,2027-11-08,EMP2948,IT Support,Distribution Center,MGR013,Day,Part-time,226,46.17,26,1.18,1.5,81.72,0,45,11,4,2027,0,0,1,16,0.078,3.4,1.17
REC02139,2027-11-09,EMP2011,Manufacturing,HQ,MGR002,Night,Full-time,138,23.72,35,5.05,2,239.57,1,45,11,4,2027,0,0,1,48,0.053,3.9,18.44
REC02140,2027-11-10,EMP2759,Warehouse,HQ,MGR019,Night,Full-time,25,25.74,36,3.49,2,179.67,2,45,11,4,2027,0,0,1,19,0.342,4,1.28
REC02141,2027-11-11,EMP1619,Warehouse,Plant B,MGR014,Split,Full-time,190,30.99,36,3.71,1.5,172.46,3,45,11,4,2027,0,0,1,27,0.4,4.3,0.44
REC02142,2027-11-12,EMP2685,Customer Service,HQ,MGR005,Day,Full-time,191,18.31,36,1.8,1.5,49.44,4,45,11,4,2027,0,0,1,6,0.047,3.8,5.7
REC02143,2027-11-13,EMP2159,IT Support,Plant A,MGR010,Night,Contract,76,49.79,36,4.22,2,420.23,5,45,11,4,2027,1,0,1,28,0.299,4.7,3.51
REC02144,2027-11-14,EMP1498,Logistics,Plant A,MGR017,Night,Full-time,115,18.41,38,10.87,2,400.23,6,45,11,4,2027,1,0,1,21,0.084,5,14.41
REC02145,2027-11-15,EMP2021,Logistics,Plant B,MGR020,Night,Full-time,131,36.68,38,3.41,2,250.16,0,46,11,4,2027,0,0,1,12,0.157,5.9,1.18
REC02146,2027-11-16,EMP2631,Warehouse,HQ,MGR016,Day,Full-time,83,18.56,38,5.25,1.5,146.16,1,46,11,4,2027,0,0,1,5,0.286,4.4,5.05
REC02147,2027-11-17,EMP1782,Logistics,Plant C,MGR017,Night,Full-time,225,37.38,37,7.98,2,596.58,2,46,11,4,2027,0,0,1,34,0.4,2.5,3.49
REC02148,2027-11-18,EMP2959,Logistics,Plant C,MGR001,Night,Full-time,175,24.73,36,8.8,2,435.25,3,46,11,4,2027,0,0,1,15,0.016,5.6,3.71
REC02149,2027-11-19,EMP2910,Logistics,Distribution Center,MGR015,Rotating,Full-time,183,30.99,38,3.74,1.5,173.85,4,46,11,4,2027,0,0,1,14,0.14,3.1,1.8
REC02150,2027-11-20,EMP1126,Warehouse,Plant B,MGR017,Split,Part-time,154,36.32,22,0.03,1.75,1.91,5,46,11,4,2027,1,0,1,12,0.176,4.7,4.22
REC02151,2027-11-21,EMP2383,Logistics,Distribution Center,MGR011,Day,Full-time,13,16.25,37,10.29,1.75,292.62,6,46,11,4,2027,1,0,1,19,0.307,3.9,10.87
REC02152,2027-11-22,EMP2527,Manufacturing,Plant C,MGR005,Day,Full-time,135,31.68,36,13.43,1.5,638.19,0,47,11,4,2027,0,0,1,53,0.285,5.3,3.41
REC02153,2027-11-23,EMP1841,IT Support,Plant C,MGR004,Night,Full-time,162,25.99,35,4.33,2,225.07,1,47,11,4,2027,0,0,1,20,0.015,4.2,5.25
REC02154,2027-11-24,EMP1983,Warehouse,Plant C,MGR009,Night,Full-time,22,25.32,37,4.4,2,222.82,2,47,11,4,2027,0,0,1,24,0.235,8.6,7.98
REC02155,2027-11-25,EMP2342,Manufacturing,Distribution Center,MGR016,Day,Full-time,84,23.33,39,4.59,1.5,160.63,3,47,11,4,2027,0,0,1,59,0.161,6,8.8
REC02156,2027-11-26,EMP1012,Manufacturing,Plant B,MGR012,Rotating,Full-time,107,34.73,37,6.88,1.5,358.41,4,47,11,4,2027,0,0,1,16,0.097,4.3,3.74
REC02157,2027-11-27,EMP2501,Manufacturing,Plant A,MGR018,Split,Full-time,23,33.29,35,20,1.75,1165.15,5,47,11,4,2027,1,0,1,36,0.255,2.9,0.03
REC02158,2027-11-28,EMP2318,Logistics,Plant A,MGR003,Split,Full-time,176,17.76,35,0.47,1.75,14.61,6,47,11,4,2027,1,0,1,28,0.117,6.2,10.29
REC02159,2027-11-29,EMP2978,Logistics,Plant C,MGR015,Day,Contract,14,33.22,35,0.1,1.5,4.98,0,48,11,4,2027,0,0,1,30,0.09,3.7,13.43
REC02160,2027-11-30,EMP2464,IT Support,Plant B,MGR018,Rotating,Full-time,94,43.44,38,12.58,1.5,819.71,1,48,11,4,2027,0,0,1,23,0.4,1.9,4.33
REC02161,2027-12-01,EMP2831,IT Support,Plant B,MGR012,Rotating,Part-time,87,54.81,25,2.19,1.5,180.05,2,48,12,4,2027,0,0,1,6,0.39,4.1,4.4
REC02162,2027-12-02,EMP2878,Customer Service,HQ,MGR013,Night,Full-time,111,19.99,36,4.31,2,172.31,3,48,12,4,2027,0,0,1,22,0.055,4.5,4.59
REC02163,2027-12-03,EMP1516,Logistics,HQ,MGR001,Night,Full-time,52,31.07,36,8.92,2,554.29,4,48,12,4,2027,0,0,1,28,0.032,4.9,6.88
REC02164,2027-12-04,EMP2840,Warehouse,Distribution Center,MGR004,Rotating,Contract,83,24.1,34,11.1,1.75,468.14,5,48,12,4,2027,1,0,1,21,0.102,7.8,20
REC02165,2027-12-05,EMP2415,Logistics,HQ,MGR008,Night,Full-time,167,25.2,35,9.95,2,501.48,6,48,12,4,2027,1,0,1,38,0.075,5.4,0.47
REC02166,2027-12-06,EMP1316,Security,Distribution Center,MGR019,Day,Part-time,41,18.87,26,2.46,1.5,69.63,0,49,12,4,2027,0,0,1,18,0.283,5.3,0.1
REC02167,2027-12-07,EMP2704,Customer Service,Plant A,MGR005,Night,Part-time,164,20.29,28,3.9,2,158.26,1,49,12,4,2027,0,0,1,21,0.258,5.5,12.58
REC02168,2027-12-08,EMP2032,Manufacturing,Plant C,MGR011,Night,Full-time,6,20.29,37,9.52,2,386.32,2,49,12,4,2027,0,0,1,50,0.087,4.7,2.19
REC02169,2027-12-09,EMP2532,IT Support,Plant B,MGR017,Day,Full-time,151,29.55,37,5.99,1.5,265.51,3,49,12,4,2027,0,0,1,23,0.235,5,4.31
REC02170,2027-12-10,EMP2148,Logistics,Plant A,MGR017,Split,Full-time,138,29.87,36,0.67,1.5,30.02,4,49,12,4,2027,0,0,1,18,0.181,5.1,8.92
REC02171,2027-12-11,EMP2396,IT Support,Plant A,MGR002,Night,Contract,99,44.59,39,2,2,178.36,5,49,12,4,2027,1,0,1,16,0.136,4.3,11.1
REC02172,2027-12-12,EMP1314,Manufacturing,Distribution Center,MGR001,Night,Part-time,85,22.34,20,5.53,2,247.08,6,49,12,4,2027,1,0,1,53,0.11,6,9.95
REC02173,2027-12-13,EMP2209,Manufacturing,Plant C,MGR004,Day,Full-time,224,24.01,36,6.13,1.5,220.77,0,50,12,4,2027,0,0,1,50,0.123,5.1,2.46
REC02174,2027-12-14,EMP1547,Warehouse,Distribution Center,MGR009,Night,Full-time,60,35.31,35,2.98,2,210.45,1,50,12,4,2027,0,0,1,8,0.254,5.7,3.9
REC02175,2027-12-15,EMP2609,Manufacturing,Plant A,MGR002,Day,Full-time,30,31.18,38,1.53,1.5,71.56,2,50,12,4,2027,0,0,1,35,0.166,3.6,9.52
REC02176,2027-12-16,EMP2907,Warehouse,Plant B,MGR003,Day,Full-time,225,18.81,35,0.15,1.5,4.23,3,50,12,4,2027,0,0,1,5,0.053,5.2,5.99
REC02177,2027-12-17,EMP2549,Manufacturing,HQ,MGR006,Night,Full-time,70,19.16,37,13.46,2,515.79,4,50,12,4,2027,0,0,1,32,0.077,6.8,0.67
REC02178,2027-12-18,EMP1039,Customer Service,Distribution Center,MGR013,Day,Full-time,5,39.12,36,2.85,1.75,195.11,5,50,12,4,2027,1,0,1,13,0.092,5.2,2
REC02179,2027-12-19,EMP2108,IT Support,Plant A,MGR015,Night,Full-time,79,26.47,38,2.45,2,129.7,6,50,12,4,2027,1,0,1,22,0.249,7.8,5.53
REC02180,2027-12-20,EMP2045,Customer Service,HQ,MGR011,Day,Full-time,185,21.71,36,2.65,1.5,86.3,0,51,12,4,2027,0,0,1,28,0.366,6.5,6.13
REC02181,2027-12-21,EMP1253,Logistics,HQ,MGR010,Day,Part-time,43,39.12,26,0.64,1.5,37.56,1,51,12,4,2027,0,0,1,18,0.137,5.4,2.98
REC02182,2027-12-22,EMP1303,Manufacturing,Plant A,MGR003,Day,Contract,180,33.24,39,2.84,1.5,141.6,2,51,12,4,2027,0,0,1,15,0.11,5.2,1.53
REC02183,2027-12-23,EMP1979,Manufacturing,Plant C,MGR020,Split,Part-time,217,19.15,22,7.8,1.5,224.05,3,51,12,4,2027,0,0,1,36,0.273,4.2,0.15
REC02184,2027-12-24,EMP1258,Logistics,Plant A,MGR009,Night,Part-time,77,31.76,21,8.49,2,539.28,4,51,12,4,2027,0,0,1,38,0.089,7.7,13.46
REC02185,2027-12-25,EMP2836,IT Support,Plant B,MGR010,Night,Full-time,6,44.57,36,9.08,2,809.39,5,51,12,4,2027,1,0,1,9,0.128,7,2.85
REC02186,2027-12-26,EMP2000,Security,HQ,MGR012,Day,Full-time,229,20.98,36,3.64,1.75,133.64,6,51,12,4,2027,1,0,1,27,0.226,5.9,2.45
REC02187,2027-12-27,EMP1542,Warehouse,Plant B,MGR008,Day,Full-time,2,25.64,36,2.72,2,139.48,0,52,12,4,2027,0,1,1,22,0.165,5,2.65
REC02188,2027-12-28,EMP1640,Warehouse,Distribution Center,MGR017,Split,Part-time,17,30.99,27,10.53,2,652.65,1,52,12,4,2027,0,1,1,18,0.054,6.7,0.64
REC02189,2027-12-29,EMP2847,Warehouse,HQ,MGR005,Day,Contract,88,25.56,31,1.13,2,57.77,2,52,12,4,2027,0,1,1,19,0.303,8.3,2.84
REC02190,2027-12-30,EMP1552,IT Support,Plant C,MGR008,Day,Part-time,12,53.7,24,5.29,2,568.15,3,52,12,4,2027,0,1,1,17,0.103,9.4,7.8
REC02191,2027-12-31,EMP1461,Manufacturing,Plant A,MGR018,Night,Contract,172,23,38,20,2,920,4,52,12,4,2027,0,1,1,53,0.159,10,8.49
REC02192,2028-01-01,EMP2633,Warehouse,Distribution Center,MGR011,Day,Full-time,182,31.38,36,2.99,2,187.65,5,52,1,1,2028,1,1,1,23,0.149,6.5,9.08
REC02193,2028-01-02,EMP1224,IT Support,Plant B,MGR010,Rotating,Full-time,78,38.23,35,1.62,2,123.87,6,52,1,1,2028,1,1,1,5,0.089,8.1,3.64
REC02194,2028-01-03,EMP1092,Customer Service,Distribution Center,MGR015,Night,Full-time,7,23.27,39,4.25,2,197.8,0,1,1,1,2028,0,1,1,12,0.119,5.6,2.72
REC02195,2028-01-04,EMP1280,Manufacturing,Plant C,MGR006,Day,Full-time,218,32.12,36,1.78,2,114.35,1,1,1,1,2028,0,1,1,24,0.029,5.9,10.53
REC02196,2028-01-05,EMP2194,Logistics,Plant A,MGR019,Day,Full-time,160,33.78,39,13.03,2,880.31,2,1,1,1,2028,0,1,1,25,0.107,4.2,1.13
REC02197,2028-01-06,EMP2820,Logistics,Distribution Center,MGR017,Day,Full-time,157,33.5,35,1.79,2,119.93,3,1,1,1,2028,0,1,1,18,0.106,7.3,5.29
REC02198,2028-01-07,EMP2758,Warehouse,Plant B,MGR010,Rotating,Full-time,174,35.65,37,2.67,2,190.37,4,1,1,1,2028,0,1,1,20,0.08,9.1,20
REC02199,2028-01-08,EMP2653,Customer Service,Distribution Center,MGR005,Night,Full-time,231,34.29,39,19.46,2,1334.57,5,1,1,1,2028,1,1,1,17,0.16,6.5,2.99
REC02200,2028-01-09,EMP1248,Logistics,Plant A,MGR016,Day,Full-time,73,34.19,39,2.2,2,150.44,6,1,1,1,2028,1,1,1,14,0.091,4.9,1.62
REC02201,2028-01-10,EMP2385,Security,Distribution Center,MGR012,Day,Full-time,78,23.31,36,8.32,1.5,290.91,0,2,1,1,2028,0,0,1,24,0.4,4.8,4.25
REC02202,2028-01-11,EMP2373,Manufacturing,Plant B,MGR005,Night,Full-time,181,19.3,38,1.71,2,66.01,1,2,1,1,2028,0,0,1,15,0.187,5.1,1.78
REC02203,2028-01-12,EMP1866,Logistics,Plant A,MGR001,Night,Full-time,209,34.28,37,15.47,2,1060.62,2,2,1,1,2028,0,0,1,22,0.277,5.1,13.03
REC02204,2028-01-13,EMP2459,Manufacturing,Plant C,MGR002,Day,Full-time,25,25.15,36,2.14,1.5,80.73,3,2,1,1,2028,0,0,1,15,0.131,6.8,1.79
REC02205,2028-01-14,EMP2430,IT Support,Plant C,MGR005,Day,Part-time,53,50.98,25,0.89,1.5,68.06,4,2,1,1,2028,0,0,1,13,0.14,8.8,2.67
REC02206,2028-01-15,EMP2625,Warehouse,HQ,MGR019,Day,Full-time,222,37,35,4.43,1.75,286.84,5,2,1,1,2028,1,0,1,17,0.111,6.7,19.46
REC02207,2028-01-16,EMP1078,Manufacturing,Distribution Center,MGR015,Night,Full-time,237,30.72,38,5.03,2,309.04,6,2,1,1,2028,1,0,1,17,0.109,4,2.2
REC02208,2028-01-17,EMP1458,Warehouse,Plant B,MGR001,Split,Contract,157,24.45,32,1.03,1.5,37.78,0,3,1,1,2028,0,0,1,27,0.175,2.9,8.32
REC02209,2028-01-18,EMP1586,Manufacturing,Distribution Center,MGR011,Day,Part-time,221,19.8,28,2.31,1.5,68.61,1,3,1,1,2028,0,0,1,36,0.051,3.5,1.71
REC02210,2028-01-19,EMP2416,Warehouse,Plant A,MGR018,Night,Contract,82,33.62,34,7.39,2,496.9,2,3,1,1,2028,0,0,1,14,0.165,7.4,15.47
